epoch, batchidx, datapoint_index
069,001,177
069,001,019
069,001,1339
069,001,062
069,001,810
069,001,1348
069,001,976
069,001,1466
069,001,314
069,001,1301
069,001,1308
069,001,409
069,001,745
069,001,489
069,001,580
069,001,1120
069,001,654
069,001,806
069,001,1379
069,001,500
069,001,146
069,001,286
069,001,163
069,001,1249
069,001,557
069,001,429
069,001,1023
069,001,1227
069,001,760
069,001,756
069,001,1307
069,001,1218
069,001,490
069,001,657
069,001,083
069,001,347
069,001,596
069,001,1450
069,001,1350
069,001,022
069,001,466
069,001,814
069,001,026
069,001,670
069,001,1330
069,001,715
069,001,1368
069,001,599
069,001,763
069,001,1504
069,001,742
069,001,1385
069,001,603
069,001,1032
069,001,1229
069,001,704
069,001,1404
069,001,215
069,001,915
069,001,345
069,001,128
069,001,1585
069,001,783
069,001,1051
069,001,1039
069,001,124
069,001,134
069,001,812
069,001,697
069,001,067
069,001,998
069,001,914
069,002,037
069,002,466
069,002,625
069,002,564
069,002,1391
069,002,1162
069,002,508
069,002,936
069,002,1284
069,002,1455
069,002,1185
069,002,527
069,002,1124
069,002,371
069,002,1276
069,002,033
069,002,1477
069,002,1186
069,002,1189
069,002,097
069,002,308
069,002,968
069,002,1000
069,002,1366
069,002,359
069,002,938
069,002,598
069,002,784
069,002,235
069,002,703
069,002,926
069,002,214
069,002,1179
069,002,1166
069,002,1430
069,002,423
069,002,575
069,002,1142
069,002,1418
069,002,733
069,002,889
069,002,295
069,002,729
069,002,1208
069,002,121
069,002,941
069,002,971
069,002,003
069,002,890
069,002,1264
069,002,506
069,002,519
069,002,698
069,002,1196
069,002,520
069,002,940
069,002,312
069,002,736
069,002,742
069,002,681
069,002,203
069,002,221
069,002,1302
069,002,734
069,002,966
069,002,350
069,002,1001
069,002,522
069,002,1067
069,002,939
069,002,851
069,002,1099
069,002,1202
069,002,1296
069,002,1041
069,002,425
069,002,1465
069,002,1157
069,002,1385
069,002,838
069,002,102
069,002,860
069,002,1395
069,002,029
069,002,403
069,002,1171
069,002,699
069,002,099
069,002,1470
069,002,117
069,002,072
069,002,1243
069,002,795
069,002,817
069,002,223
069,002,181
069,002,671
069,002,648
069,002,1318
069,002,1061
069,003,696
069,003,207
069,003,330
069,003,827
069,003,676
069,003,352
069,003,1071
069,003,1048
069,003,989
069,003,035
069,003,124
069,003,1287
069,003,778
069,003,1081
069,003,1324
069,003,1346
069,003,798
069,003,331
069,003,1157
069,003,855
069,003,471
069,003,218
069,003,223
069,003,397
069,003,422
069,003,1322
069,003,1325
069,003,466
069,003,457
069,003,451
069,003,042
069,003,569
069,003,584
069,003,1268
069,003,1349
069,003,1087
069,003,669
069,003,103
069,003,230
069,003,325
069,003,1031
069,003,280
069,003,906
069,003,818
069,003,782
069,003,929
069,003,1077
069,003,1212
069,003,258
069,003,240
069,003,809
069,003,010
069,003,066
069,003,429
069,003,1202
069,003,444
069,003,136
069,003,705
069,003,1181
069,003,289
069,003,715
069,003,362
069,003,301
069,003,460
069,003,436
069,003,069
069,003,364
069,003,370
069,003,130
069,003,686
069,003,604
069,003,936
069,003,095
069,003,583
069,003,067
069,003,144
069,003,1024
069,003,468
069,003,1348
069,003,043
069,003,1163
069,003,1329
069,003,1120
069,003,1264
069,003,011
069,003,237
069,003,1094
069,003,112
069,003,910
069,003,719
069,003,532
069,003,742
069,003,1364
069,003,762
069,003,1021
069,003,116
069,003,091
069,003,297
069,003,288
069,003,1069
069,004,398
069,004,673
069,004,189
069,004,1228
069,004,144
069,004,017
069,004,416
069,004,1022
069,004,157
069,004,239
069,004,123
069,004,725
069,004,250
069,004,1079
069,004,878
069,004,351
069,004,713
069,004,715
069,004,781
069,004,661
069,004,777
069,004,1029
069,004,406
069,004,553
069,004,314
069,004,615
069,004,286
069,004,836
069,004,1156
069,004,876
069,004,1018
069,004,974
069,004,504
069,004,611
069,004,742
069,004,874
069,004,304
069,004,928
069,004,506
069,004,1226
069,004,301
069,004,122
069,004,857
069,004,333
069,004,567
069,004,782
069,004,074
069,004,501
069,004,637
069,004,407
069,004,073
069,004,377
069,004,337
069,004,889
069,004,910
069,004,401
069,004,570
069,004,739
069,004,152
069,004,835
069,004,176
069,004,322
069,004,1140
069,004,201
069,004,1247
069,004,1233
069,004,356
069,004,1026
069,004,1234
069,004,1023
069,004,439
069,004,804
069,004,1129
069,004,534
069,004,064
069,004,1216
069,004,956
069,004,1015
069,004,1235
069,004,396
069,004,934
069,004,1167
069,004,1214
069,004,679
069,004,319
069,004,135
069,004,1262
069,004,380
069,004,394
069,004,1282
069,004,1284
069,004,352
069,004,1108
069,004,139
069,004,092
069,004,1122
069,004,211
069,004,1063
069,004,760
069,004,1011
069,005,316
069,005,056
069,005,1083
069,005,967
069,005,684
069,005,713
069,005,434
069,005,362
069,005,532
069,005,456
069,005,222
069,005,558
069,005,728
069,005,576
069,005,420
069,005,1113
069,005,1130
069,005,644
069,005,927
069,005,1059
069,005,615
069,005,004
069,005,819
069,005,579
069,005,697
069,005,815
069,005,395
069,005,1121
069,005,742
069,005,1042
069,005,152
069,005,580
069,005,424
069,005,870
069,005,820
069,005,944
069,005,873
069,005,210
069,005,997
069,005,287
069,005,799
069,005,205
069,005,194
069,005,490
069,005,158
069,005,367
069,005,1142
069,005,955
069,005,162
069,005,601
069,005,320
069,005,640
069,005,475
069,005,844
069,005,1062
069,005,187
069,005,135
069,005,034
069,005,797
069,005,273
069,005,1192
069,005,989
069,005,885
069,005,695
069,005,909
069,005,015
069,005,528
069,005,229
069,005,141
069,005,381
069,005,1134
069,005,271
069,005,990
069,005,665
069,005,778
069,005,357
069,005,996
069,005,401
069,005,1071
069,005,039
069,005,586
069,005,065
069,005,370
069,005,533
069,005,894
069,005,1000
069,005,1097
069,005,441
069,005,191
069,005,807
069,005,207
069,005,011
069,005,226
069,005,952
069,005,845
069,005,1145
069,005,096
069,005,1004
069,005,455
069,005,823
069,006,710
069,006,805
069,006,210
069,006,976
069,006,055
069,006,665
069,006,516
069,006,224
069,006,1062
069,006,437
069,006,727
069,006,570
069,006,103
069,006,623
069,006,811
069,006,370
069,006,1024
069,006,795
069,006,820
069,006,885
069,006,299
069,006,181
069,006,1006
069,006,068
069,006,1056
069,006,371
069,006,098
069,006,822
069,006,264
069,006,612
069,006,553
069,006,886
069,006,688
069,006,856
069,006,365
069,006,453
069,006,858
069,006,750
069,006,171
069,006,576
069,006,026
069,006,678
069,006,346
069,006,888
069,006,283
069,006,1031
069,006,904
069,006,427
069,006,826
069,006,053
069,006,340
069,006,749
069,006,309
069,006,1016
069,006,927
069,006,691
069,006,460
069,006,312
069,006,872
069,006,737
069,006,901
069,006,684
069,006,662
069,006,881
069,006,1091
069,006,189
069,006,1096
069,006,306
069,006,876
069,006,417
069,006,315
069,006,723
069,006,656
069,006,024
069,006,012
069,006,1057
069,006,385
069,006,998
069,006,1075
069,006,170
069,006,498
069,006,435
069,006,1086
069,006,995
069,006,442
069,006,169
069,006,611
069,006,349
069,006,632
069,006,203
069,006,1002
069,006,045
069,006,917
069,006,744
069,006,165
069,006,799
069,006,970
069,006,323
069,006,152
069,006,538
069,007,806
069,007,570
069,007,524
069,007,140
069,007,313
069,007,900
069,007,455
069,007,217
069,007,169
069,007,557
069,007,856
069,007,244
069,007,086
069,007,921
069,007,644
069,007,748
069,007,783
069,007,472
069,007,376
069,007,179
069,007,588
069,007,245
069,007,366
069,007,306
069,007,191
069,007,225
069,007,918
069,007,844
069,007,936
069,007,465
069,007,872
069,007,060
069,007,254
069,007,089
069,007,357
069,007,832
069,007,542
069,007,982
069,007,596
069,007,503
069,007,423
069,007,710
069,007,449
069,007,899
069,007,509
069,007,591
069,007,950
069,007,834
069,007,838
069,007,670
069,007,595
069,007,980
069,007,959
069,007,664
069,007,298
069,007,387
069,007,370
069,007,175
069,007,126
069,007,480
069,007,315
069,007,163
069,007,854
069,007,551
069,007,317
069,007,646
069,007,278
069,007,666
069,007,849
069,007,348
069,007,295
069,007,943
069,007,702
069,007,929
069,007,374
069,007,811
069,007,528
069,007,138
069,007,159
069,007,439
069,007,859
069,007,392
069,007,137
069,007,098
069,007,511
069,007,394
069,007,645
069,007,780
069,007,988
069,007,314
069,007,635
069,007,740
069,007,538
069,007,763
069,007,548
069,007,213
069,007,824
069,007,431
069,007,672
069,007,095
069,008,614
069,008,714
069,008,458
069,008,703
069,008,099
069,008,627
069,008,432
069,008,277
069,008,155
069,008,062
069,008,748
069,008,446
069,008,300
069,008,594
069,008,725
069,008,101
069,008,721
069,008,274
069,008,515
069,008,749
069,008,547
069,008,625
069,008,332
069,008,186
069,008,577
069,008,805
069,008,365
069,008,472
069,008,496
069,008,548
069,008,261
069,008,830
069,008,189
069,008,043
069,008,837
069,008,221
069,008,724
069,008,307
069,008,154
069,008,156
069,008,776
069,008,063
069,008,184
069,008,707
069,008,144
069,008,820
069,008,054
069,008,784
069,008,338
069,008,708
069,008,369
069,008,011
069,008,208
069,008,334
069,008,448
069,008,021
069,008,585
069,008,421
069,008,604
069,008,078
069,008,233
069,008,850
069,008,709
069,008,238
069,008,462
069,008,039
069,008,428
069,008,465
069,008,187
069,008,861
069,008,438
069,008,185
069,008,479
069,008,447
069,008,872
069,008,141
069,008,717
069,008,771
069,008,022
069,008,231
069,008,273
069,008,840
069,008,029
069,008,588
069,008,045
069,008,149
069,008,589
069,008,226
069,008,406
069,008,718
069,008,310
069,008,434
069,008,083
069,008,738
069,008,179
069,008,774
069,008,255
069,008,058
069,008,095
069,008,401
069,009,376
069,009,139
069,009,329
069,009,491
069,009,798
069,009,076
069,009,721
069,009,429
069,009,682
069,009,576
069,009,488
069,009,082
069,009,403
069,009,468
069,009,518
069,009,761
069,009,593
069,009,507
069,009,073
069,009,783
069,009,070
069,009,328
069,009,242
069,009,599
069,009,027
069,009,086
069,009,338
069,009,065
069,009,483
069,009,619
069,009,596
069,009,119
069,009,696
069,009,253
069,009,341
069,009,204
069,009,081
069,009,555
069,009,663
069,009,610
069,009,749
069,009,372
069,009,084
069,009,621
069,009,041
069,009,360
069,009,499
069,009,628
069,009,674
069,009,572
069,009,384
069,009,062
069,009,249
069,009,423
069,009,187
069,009,243
069,009,732
069,009,737
069,009,441
069,009,319
069,009,552
069,009,645
069,009,128
069,009,492
069,009,487
069,009,458
069,009,642
069,009,051
069,009,127
069,009,670
069,009,261
069,009,288
069,009,000
069,009,198
069,009,416
069,009,793
069,009,566
069,009,093
069,009,104
069,009,464
069,009,156
069,009,751
069,009,404
069,009,733
069,009,574
069,009,289
069,009,785
069,009,633
069,009,276
069,009,109
069,009,688
069,009,730
069,009,417
069,009,146
069,009,165
069,009,327
069,009,382
069,009,725
069,009,508
069,009,594
069,010,054
069,010,094
069,010,114
069,010,182
069,010,164
069,010,484
069,010,622
069,010,472
069,010,519
069,010,103
069,010,696
069,010,635
069,010,652
069,010,544
069,010,042
069,010,049
069,010,025
069,010,610
069,010,478
069,010,388
069,010,059
069,010,258
069,010,262
069,010,361
069,010,011
069,010,076
069,010,283
069,010,548
069,010,321
069,010,670
069,010,671
069,010,217
069,010,470
069,010,175
069,010,647
069,010,127
069,010,374
069,010,577
069,010,615
069,010,523
069,010,657
069,010,047
069,010,081
069,010,266
069,010,659
069,010,303
069,010,332
069,010,689
069,010,415
069,010,409
069,010,529
069,010,289
069,010,360
069,010,462
069,010,051
069,010,106
069,010,142
069,010,490
069,010,297
069,010,291
069,010,341
069,010,356
069,010,461
069,010,133
069,010,292
069,010,365
069,010,474
069,010,576
069,010,174
069,010,581
069,010,678
069,010,688
069,010,041
069,010,327
069,010,408
069,010,026
069,010,320
069,010,112
069,010,410
069,010,143
069,010,411
069,010,068
069,010,135
069,010,375
069,010,102
069,010,121
069,010,491
069,010,211
069,010,373
069,010,583
069,010,281
069,010,368
069,010,455
069,010,313
069,010,070
069,010,084
069,010,662
069,010,212
069,010,381
069,010,166
069,011,560
069,011,550
069,011,185
069,011,030
069,011,168
069,011,261
069,011,468
069,011,063
069,011,432
069,011,440
069,011,268
069,011,311
069,011,035
069,011,276
069,011,371
069,011,362
069,011,466
069,011,253
069,011,399
069,011,533
069,011,097
069,011,553
069,011,458
069,011,438
069,011,502
069,011,096
069,011,034
069,011,534
069,011,390
069,011,107
069,011,512
069,011,338
069,011,369
069,011,324
069,011,051
069,011,470
069,011,187
069,011,281
069,011,409
069,011,439
069,011,504
069,011,588
069,011,275
069,011,146
069,011,202
069,011,327
069,011,486
069,011,447
069,011,436
069,011,121
069,011,230
069,011,380
069,011,386
069,011,233
069,011,573
069,011,047
069,011,578
069,011,193
069,011,317
069,011,052
069,011,055
069,011,495
069,011,345
069,011,563
069,011,360
069,011,402
069,011,209
069,011,151
069,011,014
069,011,429
069,011,295
069,011,066
069,011,024
069,011,161
069,011,296
069,011,125
069,011,197
069,011,110
069,011,011
069,011,521
069,011,218
069,011,015
069,011,556
069,011,507
069,011,248
069,011,598
069,011,284
069,011,119
069,011,266
069,011,450
069,011,316
069,011,358
069,011,474
069,011,465
069,011,171
069,011,364
069,011,129
069,011,025
069,011,487
069,011,220
069,012,444
069,012,258
069,012,250
069,012,413
069,012,062
069,012,209
069,012,046
069,012,471
069,012,154
069,012,477
069,012,171
069,012,069
069,012,054
069,012,290
069,012,093
069,012,155
069,012,340
069,012,357
069,012,045
069,012,422
069,012,356
069,012,007
069,012,189
069,012,057
069,012,168
069,012,110
069,012,031
069,012,453
069,012,271
069,012,293
069,012,432
069,012,348
069,012,391
069,012,314
069,012,309
069,012,032
069,012,464
069,012,143
069,012,285
069,012,328
069,012,107
069,012,282
069,012,283
069,012,004
069,012,021
069,012,169
069,012,281
069,012,442
069,012,445
069,012,403
069,012,142
069,012,447
069,012,242
069,012,466
069,012,074
069,012,496
069,012,395
069,012,029
069,012,141
069,012,001
069,012,358
069,012,000
069,012,483
069,012,382
069,012,373
069,012,329
069,012,138
069,012,490
069,012,298
069,012,479
069,012,326
069,012,073
069,012,036
069,012,452
069,012,152
069,012,280
069,012,131
069,012,384
069,012,117
069,012,446
069,012,094
069,012,086
069,012,372
069,012,412
069,012,325
069,012,257
069,012,387
069,012,185
069,012,041
069,012,302
069,012,469
069,012,251
069,012,013
069,012,196
069,012,223
069,012,115
069,012,024
069,012,148
069,012,288
069,012,268
069,013,337
069,013,279
069,013,183
069,013,289
069,013,286
069,013,125
069,013,375
069,013,247
069,013,185
069,013,036
069,013,346
069,013,021
069,013,117
069,013,315
069,013,345
069,013,165
069,013,121
069,013,020
069,013,328
069,013,382
069,013,092
069,013,240
069,013,388
069,013,325
069,013,261
069,013,029
069,013,003
069,013,041
069,013,296
069,013,089
069,013,154
069,013,086
069,013,019
069,013,133
069,013,049
069,013,074
069,013,093
069,013,075
069,013,244
069,013,055
069,013,116
069,013,248
069,013,027
069,013,288
069,013,162
069,013,023
069,013,181
069,013,144
069,013,025
069,013,060
069,013,297
069,013,126
069,013,088
069,013,014
069,013,173
069,013,309
069,013,392
069,013,141
069,013,202
069,013,271
069,013,070
069,013,110
069,013,399
069,013,143
069,013,339
069,013,161
069,013,232
069,013,066
069,013,147
069,013,199
069,013,195
069,013,221
069,013,383
069,013,347
069,013,394
069,013,304
069,013,316
069,013,130
069,013,191
069,013,151
069,013,057
069,013,332
069,013,353
069,013,371
069,013,320
069,013,219
069,013,176
069,013,284
069,013,109
069,013,230
069,013,107
069,013,231
069,013,335
069,013,280
069,013,295
069,013,180
069,013,386
069,013,210
069,013,072
069,013,186
069,014,032
069,014,108
069,014,299
069,014,062
069,014,060
069,014,049
069,014,212
069,014,201
069,014,226
069,014,245
069,014,211
069,014,267
069,014,153
069,014,257
069,014,013
069,014,190
069,014,120
069,014,207
069,014,224
069,014,053
069,014,105
069,014,241
069,014,237
069,014,126
069,014,199
069,014,084
069,014,283
069,014,143
069,014,085
069,014,223
069,014,051
069,014,030
069,014,179
069,014,258
069,014,038
069,014,093
069,014,006
069,014,096
069,014,122
069,014,155
069,014,018
069,014,119
069,014,129
069,014,166
069,014,146
069,014,041
069,014,046
069,014,132
069,014,279
069,014,277
069,014,026
069,014,061
069,014,128
069,014,215
069,014,186
069,014,268
069,014,182
069,014,079
069,014,127
069,014,011
069,014,192
069,014,203
069,014,111
069,014,181
069,014,147
069,014,044
069,014,222
069,014,065
069,014,294
069,014,210
069,014,288
069,014,021
069,014,002
069,014,157
069,014,139
069,014,264
069,014,239
069,014,104
069,014,045
069,014,172
069,014,290
069,014,158
069,014,039
069,014,034
069,014,149
069,014,232
069,014,196
069,014,249
069,014,242
069,014,189
069,014,140
069,014,238
069,014,017
069,014,154
069,014,176
069,014,054
069,014,281
069,014,198
069,014,103
069,014,133
069,015,006
069,015,017
069,015,087
069,015,040
069,015,063
069,015,042
069,015,182
069,015,168
069,015,119
069,015,013
069,015,066
069,015,062
069,015,174
069,015,078
069,015,064
069,015,059
069,015,136
069,015,096
069,015,193
069,015,191
069,015,007
069,015,107
069,015,158
069,015,128
069,015,133
069,015,002
069,015,089
069,015,027
069,015,094
069,015,098
069,015,159
069,015,046
069,015,093
069,015,140
069,015,031
069,015,163
069,015,150
069,015,047
069,015,092
069,015,166
069,015,194
069,015,199
069,015,069
069,015,113
069,015,105
069,015,000
069,015,101
069,015,102
069,015,192
069,015,010
069,015,157
069,015,161
069,015,048
069,015,071
069,015,041
069,015,011
069,015,099
069,015,082
069,015,090
069,015,052
069,015,156
069,015,086
069,015,049
069,015,030
069,015,141
069,015,195
069,015,146
069,015,081
069,015,016
069,015,149
069,015,143
069,015,147
069,015,123
069,015,121
069,015,033
069,015,037
069,015,074
069,015,077
069,015,160
069,015,131
069,015,124
069,015,024
069,015,057
069,015,075
069,015,171
069,015,186
069,015,104
069,015,127
069,015,039
069,015,137
069,015,185
069,015,109
069,015,097
069,015,018
069,015,032
069,015,088
069,015,038
069,015,170
069,015,015
069,015,028
069,016,027
069,016,062
069,016,035
069,016,042
069,016,061
069,016,077
069,016,045
069,016,010
069,016,030
069,016,020
069,016,031
069,016,007
069,016,094
069,016,092
069,016,069
069,016,053
069,016,005
069,016,014
069,016,028
069,016,038
069,016,087
069,016,008
069,016,029
069,016,041
069,016,016
069,016,072
069,016,067
069,016,058
069,016,081
069,016,018
069,016,037
069,016,025
069,016,044
069,016,083
069,016,071
069,016,043
069,016,009
069,016,088
069,016,001
069,016,052
069,016,012
069,016,063
069,016,047
069,016,079
069,016,075
069,016,093
069,016,054
069,016,091
069,016,022
069,016,065
069,016,004
069,016,034
069,016,049
069,016,046
069,016,006
069,016,089
069,016,059
069,016,064
069,016,026
069,016,082
069,016,097
069,016,085
069,016,013
069,016,048
069,016,066
069,016,078
069,016,098
069,016,050
069,016,056
069,016,080
069,016,076
069,016,084
069,016,055
069,016,057
069,016,036
069,016,039
069,016,074
069,016,000
069,016,070
069,016,099
069,016,017
069,016,068
069,016,096
069,016,086
069,016,011
069,016,019
069,016,090
069,016,073
069,016,023
069,016,024
069,016,051
069,016,015
069,016,040
069,016,002
069,016,095
069,016,033
069,016,021
069,016,060
069,016,003
069,016,032
070,001,989
070,001,362
070,001,180
070,001,269
070,001,137
070,001,346
070,001,170
070,001,198
070,001,587
070,001,332
070,001,1149
070,001,153
070,001,475
070,001,743
070,001,219
070,001,1121
070,001,1461
070,001,782
070,001,012
070,001,123
070,001,1259
070,001,1436
070,001,232
070,001,1033
070,001,1066
070,001,876
070,001,1342
070,001,915
070,001,813
070,001,518
070,001,1131
070,001,683
070,001,323
070,001,1178
070,001,068
070,001,1290
070,001,183
070,001,1591
070,001,1487
070,001,1069
070,001,124
070,001,014
070,001,728
070,001,549
070,001,176
070,001,220
070,001,1236
070,001,1079
070,001,1038
070,001,1505
070,001,304
070,001,1098
070,001,1059
070,001,1402
070,001,1255
070,001,804
070,001,071
070,001,365
070,001,001
070,001,1337
070,001,1580
070,001,387
070,001,390
070,001,869
070,001,1362
070,001,1497
070,001,789
070,001,1366
070,001,791
070,001,235
070,001,416
070,001,1574
070,001,397
070,001,826
070,001,908
070,001,592
070,001,192
070,001,399
070,001,205
070,001,1060
070,001,675
070,001,352
070,001,584
070,001,545
070,001,162
070,001,1548
070,001,940
070,001,1330
070,001,1438
070,001,699
070,001,025
070,001,308
070,001,1392
070,001,1361
070,001,842
070,001,1058
070,001,389
070,001,1553
070,001,179
070,001,649
070,002,1459
070,002,486
070,002,447
070,002,311
070,002,500
070,002,1338
070,002,344
070,002,090
070,002,519
070,002,286
070,002,419
070,002,793
070,002,1103
070,002,385
070,002,1222
070,002,222
070,002,379
070,002,927
070,002,246
070,002,497
070,002,1257
070,002,1442
070,002,1118
070,002,1267
070,002,1089
070,002,030
070,002,619
070,002,1163
070,002,212
070,002,901
070,002,364
070,002,683
070,002,156
070,002,1344
070,002,187
070,002,695
070,002,1045
070,002,981
070,002,834
070,002,1393
070,002,653
070,002,1209
070,002,009
070,002,1323
070,002,759
070,002,477
070,002,1378
070,002,1100
070,002,1386
070,002,040
070,002,140
070,002,1160
070,002,999
070,002,877
070,002,1243
070,002,152
070,002,075
070,002,104
070,002,141
070,002,085
070,002,108
070,002,1498
070,002,1461
070,002,699
070,002,271
070,002,1211
070,002,169
070,002,325
070,002,484
070,002,871
070,002,923
070,002,747
070,002,472
070,002,942
070,002,047
070,002,462
070,002,476
070,002,963
070,002,366
070,002,1025
070,002,402
070,002,114
070,002,611
070,002,1127
070,002,1068
070,002,993
070,002,1428
070,002,618
070,002,405
070,002,1382
070,002,1418
070,002,1239
070,002,1367
070,002,096
070,002,1177
070,002,550
070,002,298
070,002,232
070,002,1142
070,002,1233
070,003,630
070,003,743
070,003,829
070,003,304
070,003,381
070,003,179
070,003,1398
070,003,628
070,003,721
070,003,452
070,003,937
070,003,359
070,003,417
070,003,020
070,003,1219
070,003,1317
070,003,282
070,003,1208
070,003,354
070,003,314
070,003,118
070,003,1201
070,003,790
070,003,568
070,003,414
070,003,591
070,003,700
070,003,1010
070,003,254
070,003,550
070,003,1152
070,003,052
070,003,1199
070,003,854
070,003,1167
070,003,1286
070,003,205
070,003,1019
070,003,079
070,003,924
070,003,988
070,003,1031
070,003,935
070,003,056
070,003,433
070,003,717
070,003,228
070,003,1328
070,003,547
070,003,1039
070,003,261
070,003,848
070,003,018
070,003,043
070,003,756
070,003,407
070,003,531
070,003,975
070,003,248
070,003,610
070,003,757
070,003,939
070,003,771
070,003,1001
070,003,766
070,003,265
070,003,1021
070,003,1301
070,003,1231
070,003,1096
070,003,597
070,003,693
070,003,860
070,003,099
070,003,703
070,003,896
070,003,1057
070,003,1225
070,003,664
070,003,1205
070,003,718
070,003,094
070,003,050
070,003,1348
070,003,1170
070,003,019
070,003,325
070,003,161
070,003,739
070,003,709
070,003,595
070,003,341
070,003,1090
070,003,1159
070,003,372
070,003,1092
070,003,997
070,003,1275
070,003,676
070,003,093
070,004,271
070,004,819
070,004,805
070,004,1236
070,004,549
070,004,864
070,004,1083
070,004,208
070,004,917
070,004,707
070,004,270
070,004,345
070,004,513
070,004,1247
070,004,697
070,004,945
070,004,705
070,004,173
070,004,734
070,004,086
070,004,380
070,004,302
070,004,1277
070,004,022
070,004,692
070,004,540
070,004,026
070,004,020
070,004,453
070,004,736
070,004,936
070,004,264
070,004,1008
070,004,310
070,004,1203
070,004,1263
070,004,349
070,004,189
070,004,895
070,004,146
070,004,106
070,004,624
070,004,1067
070,004,258
070,004,751
070,004,1066
070,004,181
070,004,798
070,004,484
070,004,1239
070,004,326
070,004,187
070,004,556
070,004,1187
070,004,1193
070,004,075
070,004,733
070,004,394
070,004,063
070,004,1103
070,004,904
070,004,371
070,004,964
070,004,050
070,004,152
070,004,019
070,004,592
070,004,1176
070,004,1271
070,004,554
070,004,688
070,004,170
070,004,760
070,004,1039
070,004,1060
070,004,716
070,004,212
070,004,358
070,004,562
070,004,870
070,004,353
070,004,172
070,004,008
070,004,789
070,004,848
070,004,393
070,004,659
070,004,681
070,004,937
070,004,1070
070,004,1208
070,004,445
070,004,612
070,004,257
070,004,806
070,004,546
070,004,1254
070,004,1076
070,004,1037
070,004,1058
070,005,075
070,005,201
070,005,100
070,005,479
070,005,819
070,005,868
070,005,412
070,005,1178
070,005,712
070,005,729
070,005,305
070,005,242
070,005,808
070,005,980
070,005,469
070,005,983
070,005,227
070,005,1077
070,005,120
070,005,358
070,005,581
070,005,693
070,005,830
070,005,833
070,005,1140
070,005,267
070,005,1019
070,005,1038
070,005,090
070,005,328
070,005,685
070,005,1184
070,005,379
070,005,390
070,005,546
070,005,368
070,005,1187
070,005,024
070,005,687
070,005,647
070,005,431
070,005,1110
070,005,898
070,005,778
070,005,048
070,005,506
070,005,168
070,005,972
070,005,636
070,005,441
070,005,669
070,005,1126
070,005,477
070,005,733
070,005,1088
070,005,854
070,005,1057
070,005,1093
070,005,583
070,005,929
070,005,801
070,005,656
070,005,606
070,005,912
070,005,350
070,005,408
070,005,555
070,005,189
070,005,1143
070,005,349
070,005,348
070,005,1032
070,005,1129
070,005,446
070,005,1011
070,005,683
070,005,533
070,005,580
070,005,878
070,005,745
070,005,1148
070,005,857
070,005,1076
070,005,1049
070,005,1030
070,005,407
070,005,1027
070,005,471
070,005,916
070,005,1130
070,005,115
070,005,600
070,005,1017
070,005,199
070,005,569
070,005,1137
070,005,1021
070,005,1002
070,005,629
070,005,338
070,006,1065
070,006,577
070,006,083
070,006,387
070,006,609
070,006,183
070,006,505
070,006,420
070,006,303
070,006,916
070,006,236
070,006,422
070,006,784
070,006,923
070,006,862
070,006,651
070,006,1051
070,006,121
070,006,158
070,006,768
070,006,1005
070,006,925
070,006,772
070,006,910
070,006,685
070,006,875
070,006,086
070,006,989
070,006,857
070,006,898
070,006,878
070,006,449
070,006,316
070,006,960
070,006,983
070,006,220
070,006,185
070,006,285
070,006,075
070,006,888
070,006,411
070,006,1099
070,006,620
070,006,633
070,006,502
070,006,968
070,006,802
070,006,980
070,006,1083
070,006,150
070,006,607
070,006,595
070,006,304
070,006,581
070,006,540
070,006,623
070,006,615
070,006,939
070,006,110
070,006,541
070,006,691
070,006,763
070,006,401
070,006,689
070,006,526
070,006,727
070,006,309
070,006,072
070,006,030
070,006,821
070,006,475
070,006,901
070,006,530
070,006,109
070,006,632
070,006,999
070,006,136
070,006,1097
070,006,302
070,006,369
070,006,1039
070,006,653
070,006,1093
070,006,911
070,006,027
070,006,555
070,006,104
070,006,365
070,006,390
070,006,1061
070,006,657
070,006,655
070,006,119
070,006,660
070,006,827
070,006,611
070,006,261
070,006,397
070,006,932
070,006,356
070,007,334
070,007,005
070,007,847
070,007,692
070,007,950
070,007,215
070,007,167
070,007,713
070,007,714
070,007,133
070,007,064
070,007,697
070,007,249
070,007,232
070,007,790
070,007,784
070,007,602
070,007,359
070,007,060
070,007,961
070,007,066
070,007,126
070,007,594
070,007,820
070,007,098
070,007,159
070,007,637
070,007,307
070,007,033
070,007,120
070,007,881
070,007,226
070,007,553
070,007,081
070,007,415
070,007,196
070,007,197
070,007,845
070,007,284
070,007,591
070,007,252
070,007,884
070,007,991
070,007,612
070,007,753
070,007,809
070,007,185
070,007,917
070,007,360
070,007,110
070,007,259
070,007,811
070,007,497
070,007,924
070,007,412
070,007,475
070,007,722
070,007,577
070,007,533
070,007,504
070,007,109
070,007,898
070,007,861
070,007,028
070,007,823
070,007,121
070,007,589
070,007,204
070,007,607
070,007,886
070,007,149
070,007,978
070,007,681
070,007,320
070,007,703
070,007,154
070,007,570
070,007,523
070,007,927
070,007,029
070,007,999
070,007,987
070,007,649
070,007,435
070,007,869
070,007,477
070,007,540
070,007,525
070,007,279
070,007,661
070,007,460
070,007,251
070,007,356
070,007,102
070,007,180
070,007,438
070,007,496
070,007,113
070,007,639
070,007,840
070,008,408
070,008,407
070,008,211
070,008,154
070,008,714
070,008,841
070,008,082
070,008,021
070,008,726
